/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060552.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060556.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060609.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060610.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060613.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060632.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060633.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060636.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060642.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060646.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060653.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060700.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060704.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060712.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060718.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060726.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060727.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060740.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060753.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060755.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060814.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060859.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060901.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060910.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060925.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060929.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060930.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060933.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060935.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060944.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060947.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060952.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_060955.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061004.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061009.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061011.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061025.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061028.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061037.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061038.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061042.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061047.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061052.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061053.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061059.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061101.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061103.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061108.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061113.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061118.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061119.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061120.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061121.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061122.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061125.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061129.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061130.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061138.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061140.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061147.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061209.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061212.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061217.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061218.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061224.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061225.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061250.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061254.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061255.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061257.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061259.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061302.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061305.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061306.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061307.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061308.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061309.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061552.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061558.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061603.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061605.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061610.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061620.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061625.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061628.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061630.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061633.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061634.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061635.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061639.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061641.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061647.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061651.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061659.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061702.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061707.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061716.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061717.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061732.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061735.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061737.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061741.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061742.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061743.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061745.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061747.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061748.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061749.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061807.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061808.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061809.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061822.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061823.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061825.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061828.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061835.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061837.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061839.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061910.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061917.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061921.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061942.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061943.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061944.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061946.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_061950.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062001.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062038.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062040.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062041.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062044.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062057.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062107.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062120.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062136.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062137.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062139.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062145.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062146.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062152.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062156.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062158.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062202.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062211.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062219.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062220.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062232.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062234.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062236.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062258.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062303.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062306.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062309.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062314.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062319.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062405.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062409.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062411.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062424.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062425.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062426.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062433.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062452.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062457.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062500.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062501.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062506.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062515.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062520.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062529.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062531.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062532.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062533.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062535.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062538.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062539.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062540.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062542.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062556.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062558.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062602.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062603.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062609.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062625.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062626.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062633.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062639.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062643.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062645.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062647.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062649.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062659.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062701.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062702.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062703.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062712.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062714.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062716.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062720.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062723.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062725.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062735.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062736.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062743.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062809.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062810.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062812.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062815.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062831.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062837.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062842.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062847.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062856.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062858.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062859.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062900.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062901.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062905.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062906.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062912.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062913.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062928.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062931.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062937.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062942.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062949.csv,3
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_062953.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063002.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063006.csv,2
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063027.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063029.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063030.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063043.csv,1
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063052.csv,7
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063057.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063127.csv,4
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063132.csv,6
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063134.csv,0
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063138.csv,5
/Users/takashi/Documents/knowledge/unrated_knowledge/qtable/qtable_1_20181202_063139.csv,2
